categorie,categorie_1,sous_categorie,nom,prix,lien,rayon,categorie_2,categorie_3,famille,talon,info_pointure,semelle,doublure,matiere_exterieure,matiere,couleur_principale,reference,libelle_modele,images,membrane,origine
Homme,,Sneakers, -Homme -Textile -Marron  --skechers footwear,89.95,https://www.chaussuresonline.com/fr/chaussure/skechers-footwear/homme/famille/210152-marron/4916801.awp,Homme,Homme,,,Talon Plat- Moins de 4cm,Chausse normal,Gomme,Textile,Cuir,Cuir,Marron,4916801,210152,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916801_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916801_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916801_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916801_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916801_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916801_5.jpg,MEMBRANE IMPERMEABLE TEX,MADE IN FRANCE
Homme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Homme -Textile -Gris  -Confort -skechers footwear,99.99,https://www.chaussuresonline.com/fr/chaussure/skechers-footwear/homme/baskets-et-sneakers/52468-stacre-gris/4916602.awp,Homme,Homme,Baskets et Sneakers,Confort,Talon Plat- Moins de 4cm,Chausse normal,Gomme,Textile,Cuir,Cuir,Gris,4916602,52468 STACRE,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916602_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916602_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916602_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916602_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916602_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916602_5.jpg,,MADE IN FRANCE
Homme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Homme -Textile -Bleu  -Confort -skechers footwear,89.95,https://www.chaussuresonline.com/fr/chaussure/skechers-footwear/homme/baskets-et-sneakers/52468-stacre-bleu/4916603.awp,Homme,Homme,Baskets et Sneakers,Confort,Talon Plat- Moins de 4cm,Chausse normal,Gomme,Textile,Cuir,Cuir,Bleu,4916603,52468 STACRE,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916603_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916603_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916603_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916603_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916603_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916603_5.jpg,,MADE IN FRANCE
Homme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Homme -Textile -Beige  -Confort -skechers footwear,89.95,https://www.chaussuresonline.com/fr/chaussure/skechers-footwear/homme/baskets-et-sneakers/52468-stacre-beige/4916604.awp,Homme,Homme,Baskets et Sneakers,Confort,Talon Plat- Moins de 4cm,Chausse normal,Gomme,Textile,Cuir,Cuir,Beige,4916604,52468 STACRE,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916604_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916604_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916604_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916604_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916604_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/4916604_5.jpg,,MADE IN FRANCE
Homme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Homme -Textile -Noir  -Confort -skechers footwear,79.95,https://www.chaussuresonline.com/fr/chaussure/skechers-footwear/homme/baskets-et-sneakers/118312-bobs-squad-slip-ins-noir/5737201.awp,Homme,Homme,Baskets et Sneakers,Confort,Talon Plat- Moins de 4cm,Chausse normal,Gomme,Textile,Synthétique,Synthetique,Noir,5737201,118312 BOBS SQUAD SLIP INS,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737201_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737201_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737201_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737201_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737201_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737201_5.jpg,,MADE IN FRANCE
Homme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Homme -Textile -Noir  -Confort -skechers footwear,89.95,https://www.chaussuresonline.com/fr/chaussure/skechers-footwear/homme/baskets-et-sneakers/183004-uno-suited-on-air-noir/5737301.awp,Homme,Homme,Baskets et Sneakers,Confort,Talon Plat- Moins de 4cm,Chausse normal,Gomme,Textile,Synthétique,Synthetique,Noir,5737301,183004 UNO SUITED ON AIR,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737301_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737301_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737301_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737301_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737301_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737301_5.jpg,,MADE IN FRANCE
Homme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Homme -Textile -Vert  -Confort -skechers footwear,89.95,https://www.chaussuresonline.com/fr/chaussure/skechers-footwear/homme/baskets-et-sneakers/183004-uno-suited-on-air-vert/5737302.awp,Homme,Homme,Baskets et Sneakers,Confort,Talon Plat- Moins de 4cm,Chausse normal,Gomme,Textile,Synthétique,Synthetique,Vert,5737302,183004 UNO SUITED ON AIR,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737302_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737302_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737302_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737302_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737302_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737302_5.jpg,,MADE IN FRANCE
Homme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Homme -Textile -Noir  -Confort -skechers footwear,99.95,https://www.chaussuresonline.com/fr/chaussure/skechers-footwear/homme/baskets-et-sneakers/183023-uno-slip-ins-noir/5737501.awp,Homme,Homme,Baskets et Sneakers,Confort,Talon Plat- Moins de 4cm,Chausse normal,Gomme,Textile,Synthétique,Mesh,Noir,5737501,183023 UNO SLIP INS,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737501_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737501_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737501_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737501_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737501_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737501_5.jpg,,MADE IN FRANCE
Homme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Homme -Textile -Bleu  -Confort -skechers footwear,94.95,https://www.chaussuresonline.com/fr/chaussure/skechers-footwear/homme/baskets-et-sneakers/183053-uno-vintage-bleu/5737401.awp,Homme,Homme,Baskets et Sneakers,Confort,Talon Plat- Moins de 4cm,Chausse normal,Gomme,Textile,Synthétique,Mesh,Bleu,5737401,183053 UNO VINTAGE,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737401_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737401_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737401_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737401_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737401_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737401_5.jpg,,MADE IN FRANCE
Homme,Chaussures à lacets,Sneakers,Chaussures à lacets -Homme -Textile -Vert  -Confort et décontracté -skechers footwear,79.95,https://www.chaussuresonline.com/fr/chaussure/skechers-footwear/homme/chaussures-a-lacets/205234-relaxed-fit-vert/5736901.awp,Homme,Homme,Chaussures à lacets,Confort et décontracté,,Chausse normal,Gomme,Textile,Synthétique,Synthetique,Vert,5736901,205234 RELAXED FIT,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5736901_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5736901_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5736901_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5736901_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5736901_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5736901_5.jpg,MEMBRANE IMPERMEABLE TEX,MADE IN FRANCE
Homme,Chaussures à lacets,Sneakers,Chaussures à lacets -Homme -Textile -Marron  -Confort et décontracté -skechers footwear,99.95,https://www.chaussuresonline.com/fr/chaussure/skechers-footwear/homme/chaussures-a-lacets/205249-orell-slip-ins-marron/5736601.awp,Homme,Homme,Chaussures à lacets,Confort et décontracté,,Chausse normal,Gomme,Textile,Cuir,Cuir,Marron,5736601,205249 ORELL SLIP INS,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5736601_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5736601_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5736601_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5736601_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5736601_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5736601_5.jpg,,MADE IN FRANCE
Homme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Homme -Textile -Marron  -Tendance -skechers footwear,99.95,https://www.chaussuresonline.com/fr/chaussure/skechers-footwear/homme/baskets-et-sneakers/205514arch-slip-ins-boot-marron/5737101.awp,Homme,Homme,Baskets et Sneakers,Tendance,,Chausse normal,Gomme,Textile,Cuir,Cuir,Marron,5737101,205514ARCH SLIP INS BOOT,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737101_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737101_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737101_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737101_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737101_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737101_5.jpg,,MADE IN FRANCE
Homme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Homme -Textile -Marron  -Tendance -skechers footwear,89.95,https://www.chaussuresonline.com/fr/chaussure/skechers-footwear/homme/baskets-et-sneakers/210925-marron/5737001.awp,Homme,Homme,Baskets et Sneakers,Tendance,,Chausse normal,Gomme,Textile,Synthétique,Synthetique,Marron,5737001,210925,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737001_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737001_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737001_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737001_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737001_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/5737001_5.jpg,,MADE IN FRANCE
Femme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Femme -Cuir -Beige  -Tendance -barracuda,297.5,https://www.chaussuresonline.com/fr/chaussure/barracuda/femme/baskets-et-sneakers/bd1435-beige/9758502.awp,Femme,Femme,Baskets et Sneakers,Tendance,Talon Plat- Moins de 4cm,Chausse grand,Gomme,Cuir,Cuir,Cuir,Beige,9758502,BD1435,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758502_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758502_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758502_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758502_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758502_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758502_5.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758502_6.jpg,,MADE IN FRANCE
Femme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Femme -Cuir -Argent  -Tendance -barracuda,297.5,https://www.chaussuresonline.com/fr/chaussure/barracuda/femme/baskets-et-sneakers/bd1435-v2226-argent/9758402.awp,Femme,Femme,Baskets et Sneakers,Tendance,Talon Plat- Moins de 4cm,Chausse normal,Gomme,Cuir,Cuir,Feutrine,Argent,9758402,BD1435 V2226,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758402_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758402_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758402_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758402_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758402_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758402_5.jpg,,MADE IN FRANCE
Femme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Femme -Cuir -Marron  -Tendance -barracuda,347.5,https://www.chaussuresonline.com/fr/chaussure/barracuda/femme/baskets-et-sneakers/impact-jolt-marron/8155701.awp,Femme,Femme,Baskets et Sneakers,Tendance,Talon Plat- Moins de 4cm,Chausse grand,Gomme,Cuir,Synthétique,Nubuck,Marron,8155701,IMPACT JOLT,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8155701_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8155701_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8155701_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8155701_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8155701_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8155701_5.jpg,,MADE IN FRANCE
Femme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Femme -Cuir -Marron  -Tendance -barracuda,323.0,https://www.chaussuresonline.com/fr/chaussure/barracuda/femme/baskets-et-sneakers/bd1308-marron/8036801.awp,Femme,Femme,Baskets et Sneakers,Tendance,Talon Plat- Moins de 4cm,Chausse normal,Gomme,Cuir,Cuir,Cuir,Marron,8036801,BD1308,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8036801_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8036801_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8036801_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8036801_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8036801_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8036801_5.jpg,,MADE IN FRANCE
Femme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Femme -Textile -Or  -Tendance -barracuda,323.0,https://www.chaussuresonline.com/fr/chaussure/barracuda/femme/baskets-et-sneakers/bd1470-or/8037101.awp,Femme,Femme,Baskets et Sneakers,Tendance,Talon Plat- Moins de 4cm,Chausse normal,Gomme,Textile,Synthétique,Synthetique,Or,8037101,BD1470,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8037101_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8037101_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8037101_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8037101_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8037101_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8037101_5.jpg,,MADE IN FRANCE
Femme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Femme -Cuir -Violet  -Tendance -barracuda,323.0,https://www.chaussuresonline.com/fr/chaussure/barracuda/femme/baskets-et-sneakers/bd1470-violet/8037201.awp,Femme,Femme,Baskets et Sneakers,Tendance,Talon Plat- Moins de 4cm,Chausse normal,Gomme,Cuir,Cuir,Cuir,Violet,8037201,BD1470,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8037201_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8037201_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8037201_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8037201_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8037201_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8037201_5.jpg,,MADE IN FRANCE
Femme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Femme -Cuir -Beige  -Tendance -barracuda,287.5,https://www.chaussuresonline.com/fr/chaussure/barracuda/femme/baskets-et-sneakers/bd1455-var2271-sand-beige/9758902.awp,Femme,Femme,Baskets et Sneakers,Tendance,Epaisse,Chausse normal,Gomme,Cuir,Cuir,Cuir,Beige,9758902,BD1455 VAR2271 SAND,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758902_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758902_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758902_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758902_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758902_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758902_5.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758902_6.jpg,,MADE IN FRANCE
Femme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Femme -Cuir -Noir  -Tendance -barracuda,287.5,https://www.chaussuresonline.com/fr/chaussure/barracuda/femme/baskets-et-sneakers/bd1455-var2274-black-noir/9758802.awp,Femme,Femme,Baskets et Sneakers,Tendance,Talon Plat- Moins de 4cm,Chausse normal,Gomme,Cuir,Cuir,Cuir,Noir,9758802,BD1455 VAR2274 BLACK,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758802_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758802_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758802_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758802_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758802_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758802_5.jpg,,MADE IN FRANCE
Femme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Femme -Cuir -Beige  -Tendance -barracuda,297.5,https://www.chaussuresonline.com/fr/chaussure/barracuda/femme/baskets-et-sneakers/bd1435-beige/9758502.awp,Femme,Femme,Baskets et Sneakers,Tendance,Talon Plat- Moins de 4cm,Chausse grand,Gomme,Cuir,Cuir,Cuir,Beige,9758502,BD1435,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758502_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758502_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758502_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758502_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758502_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758502_5.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758502_6.jpg,,MADE IN FRANCE
Femme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Femme -Cuir -Argent  -Tendance -barracuda,297.5,https://www.chaussuresonline.com/fr/chaussure/barracuda/femme/baskets-et-sneakers/bd1435-v2226-argent/9758402.awp,Femme,Femme,Baskets et Sneakers,Tendance,Talon Plat- Moins de 4cm,Chausse normal,Gomme,Cuir,Cuir,Feutrine,Argent,9758402,BD1435 V2226,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758402_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758402_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758402_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758402_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758402_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/9758402_5.jpg,,MADE IN FRANCE
Femme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Femme -Cuir -Marron  -Tendance -barracuda,347.5,https://www.chaussuresonline.com/fr/chaussure/barracuda/femme/baskets-et-sneakers/impact-jolt-marron/8155701.awp,Femme,Femme,Baskets et Sneakers,Tendance,Talon Plat- Moins de 4cm,Chausse grand,Gomme,Cuir,Synthétique,Nubuck,Marron,8155701,IMPACT JOLT,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8155701_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8155701_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8155701_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8155701_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8155701_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8155701_5.jpg,,MADE IN FRANCE
Femme,Baskets et Sneakers,Sneakers,Baskets et Sneakers -Femme -Cuir -Marron  -Tendance -barracuda,323.0,https://www.chaussuresonline.com/fr/chaussure/barracuda/femme/baskets-et-sneakers/bd1308-marron/8036801.awp,Femme,Femme,Baskets et Sneakers,Tendance,Talon Plat- Moins de 4cm,Chausse normal,Gomme,Cuir,Cuir,Cuir,Marron,8036801,BD1308,https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8036801_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8036801_1.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8036801_2.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8036801_3.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8036801_4.jpg;https://www.chaussuresonline.com/CHAUSSURESONLINE_WEB/photos/Web/8036801_5.jpg,,MADE IN FRANCE
